title,text,date
https://www.sikayetim.com/detay/322121/vakifbank-atm-para-yutmasi,Vakıfbank Genel Müdürlüğünden aradığını bildiren bir bayan 29 haziran 2018 cuma günü kredili bankomat hesabımda ödenmesi gereken 15:00 TL civarı gecikmeli borcum olduğunu bildirdi. Ben de aynı gün akşam üstü 18:30 sıralarında ödeyecektim. Fakat işten eve geliş güzegehım değiştiği için o gün ödeme yapamadım. Ve 01.07.2018 pazar günü ödeme yapmak için Eskişehi... ,03 Temmuz 2018
https://www.sikayetim.com/detay/321824/finansbank-yazili-muvafakat,"Finans bankası; bu ikinci şikayet yazımdır ilkinden netice alamadım ve ikincisini yazıyorum. tarafımdan alınması gereken ancak , yazılı iznim ve muvafakatim alınmadan, hiç bir gerekçe olmadan evimde olmadığım bir zamanda metezori olarak şahsıma ait duvarıma bankanın tabelalarını aşmış bulunmaktadırlar...esas olan ise ayrıca evimin hemen altında bulunan finan... ",23 Haziran 2018
https://www.sikayetim.com/detay/321655/denizbank-yanlis-mesaj,Denizbanktan bir kredi çektim bundan sonra sürekli bana başkalarının bilgi mesajları geliyor müşteri hizmetlerini arıyorum kesinlikle baglanamıyorum. Bazen 30 dakika beklıyorum ama yinede sürekli dolu oluyor müşteri hizmetleri şikayetim şu başkalarının mesajları lütfen bana gelmesin banka neden cevap vermıyor arayınca.... ,18 Haziran 2018
https://www.sikayetim.com/detay/321512/akbank-akbank,Akbank İle Yazdığım Şikayetler Sonrası Banka İnternet Şubesine Girmek İçin Gereken Şifreyi Bilerek Göndermiyor...... ,13 Haziran 2018
https://www.sikayetim.com/detay/321414/akbank-axess-kredi-karti-uyelik-ucreti-iptali,Akbank Axess Platinum kredi kartımdan Haziran 2018'de 136 TL üyelik ücreti kesilmiş. Maaş müşterisi ayricaligim bittiğinde kullanıma kapattığım kartın üyelik ücreti kesintisinin iadesi için aradığımda şifre girişi esnasında kartımın kullanım dışı olduğu bilgisi verildi. Müşteri temsilcisi ise iadenin mümkün olmadığını söyledi. Buna da itiraz ettim. Bu kartı ... ,11 Haziran 2018
https://www.sikayetim.com/detay/321315/vakifbank-kredi-kartimdan-bilgim-disi-alis-veris-yapilmis,"01/05/2018 dönemine ait kredi kartınalış veriş ekstremde bana ait olmayan üç ayrı tarihlerde  bilgim dışı iTunes adına tarafıma ödeme çıkartılmış.Bu yaşıma kadar  hiç bir bankadan ne bir geri ödemelerimde,nede tarafıma ihtar ve ikaz gelmemiştir.Tamamen bankanın sorumluluğunda olması gereken bu tür internet ortamı alış verilerde alış veriş yapılırken ne bir o... ",07 Haziran 2018
https://www.sikayetim.com/detay/321197/akbank-kullanilamayn-bp-chip,"Akbank BP kampanyasından, bildirimim neticesinde 17 Mayıs'da 40 liralık chip yattı. BP istasyonuna gidip kullanmak istediğimde, chip yok cevabı aldım. Müşteri hizmetlerini aradığımda chip paranın kartımda olduğunu söylediler. Sonra tekrar BP ye gittiğimde Akbank posundan bakarak, 1 lira 45 kuruş chip var cevabı aldım. Posu da bana gösterdiler, bu turlamaya d... ",04 Haziran 2018
https://www.sikayetim.com/detay/321013/ziraat-bankasi-musteri-hizmetleri,Ziraat bankası müşteri hizmetleriyle mobil şubeye giriş yapamadigimi bildirdim neredeyse 5 gün geçti hala sorunum çözülmedi.... ,28 Mayıs 2018
https://www.sikayetim.com/detay/320905/finansbank-tavir-ve-verilen-yanlis-bilgiler,Finansbank'ın maaş müşterisiyim ayin 13 ünde teb atm sinden maaş kartıma para yatırmak istedim parayi atm kabul etti. Ama hesapta gözükmedi müşteri hizmetlerini aradığım da bununla alakalı talep oluşturmam gerektiğini belirttiler. 14 Mayıs'ta talep oluşturdum bana 2 ile 5 iş günü arasında sonuçlanacak dediler ama 10 gün boyunca sonuçlanmadı bugün aradım ve y... ,24 Mayıs 2018
https://www.sikayetim.com/detay/320664/vakifbank-cagri-merkezi,"Bankanın internet sayfasında: ""VakıfBank Worldcard ile 1 Mayıs ? 1 Haziran 2018 tarihleri arasında Emlak ve Çevre Temizlik Vergisi ödemelerinizde 3 taksit fırsatını kaçırmayın. Anlaşmalı belediyelerde işlem otomatik taksitlendirilecektir. Anlaşma olmayan belediyelerden İşlem yapıldıktan 1 gün sonra 08502220724 Telefon Bankacılığı aranarak peşine taksit yapıl... ",17 Mayıs 2018
https://www.sikayetim.com/detay/320499/akbank-akbank,"AKBANKTA HESAP HAREKETLERİNİ İNCELEME BÖLÜMÜ YOK 
Hesap hareketlerime ulaşamadın neden?... ",12 Mayıs 2018
https://www.sikayetim.com/detay/320358/yapi-kredi-bankasi-feragatname,"Merhaba 
Ykb bankasında kredi kartı aidat  ve kredi  masraflarının geri ödenmesi için  samsun atakum  tüketici  hakem heyetine  başvuruda bulundum. Bunun  neticesinde  ykb bankası tarafından hergün  arandım.  Nedeni ise fregatname imzalanması  feragatnamede  kredi kartı yazmaktaydı . Tabi ki  feragatnamede imzalanması sonuncunda   çekilen kredilerin dosya m... ",08 Mayıs 2018
https://www.sikayetim.com/detay/320234/denizbank-hesap-acamama,UPT (Ucuz Para Transferi) ve N Kolay yetkili acentasıyım aynı zamanda Antalyakart ilede kart yükleme noktası olarak sözleşme imzaladık ve Antalyakart Denizbank ile çalıştığı için Denizbank'tan hesap açmam gerekiyor. Fakat Denizbank UPT ile anlaşması olmadığı için hesap açamayacağını söylüyorki ben zaten UPT ile değil Antalyakartla çalışacağım için hesap açma... ,04 Mayıs 2018
https://www.sikayetim.com/detay/320017/akbank-haksiz-faiz-ve-haksiz-masraflar,"Akbank İstanbul Avcılar Denizköşkler şubesi 4899389 müşteri numarası ıile çalışan Cengiz Bozkurt. 
3 yıl önce çalışmış olduğum şubeden evimi ipotek göstererek 90 bin TL kredi çektim. İki yıl ödedikten sonra ödiyemez duruma gelip borcum 28.000 TL kaldığında yapılandırmaya gidip 37.000 TL oldu bunu da ödiyemiyince Hukuk bürosuna devredildi
Hukuk bürosu aynı ... ",27 Nisan 2018
https://www.sikayetim.com/detay/319831/teb-sikayetciyim,"Sayın Türk Ekonomi Bankası Müdürlüğü'ne,
Kredili Mevduat hesabı faizim ödenmesine rağmen, Findeks Kredi Notu Raporu'mu incelemiş olduğumda, Mart 2018 tarihinde 10 tl borç olarak görüntülemekteyim.1 Mart 2018 tarihinde hesabımdan çekilerek ödenmiş olan borcumun dekontu ektedir.Herhangi bir gecikme olmayıp, bu bilgimin düzeltilmesi ve Findeks Kredi Notu , KKB... ",20 Nisan 2018
https://www.sikayetim.com/detay/319724/akbank-akbank-kredi-karti-yillik-aidati-122-tl,"Hamili olduğum kredi kartında mevcut otomatik ödeme talimatlarımın olmasına rağmen 2018 yılı Mart-Nisan ayı dönemine ait hesap bildirim cetvelinde 122,00 Türk Lirası kredi kartı yıllık üyelik ücreti kesildiğini öğrenmiş bulunuyorum. Hesap Bildirim Cetveli ile kesilen yıllık üyelik ücreti, 4822 sayılı kanun ile değişik 4077 sayılı Tüketicinin Korunması Hakkın... ",17 Nisan 2018
https://www.sikayetim.com/detay/319594/ziraat-bankasi-ziraat-emeklilik-bes-cayma-hakki,7 Gündür Ziraat Bes Bireysel Emeklilikten Cayma Hakkımı Kullanmaya Çalışıyorum Muhattap Bulamadım En Sonunda Müşteri Temsilcisine Ulaşabildim.Benim Mail Adresime Forum Yollayacaktı Oda Gelmedi. Kısaca Bese Katılım Zorunlu Çıkmak Nerdeyse İmkansız Gibi. Bu Konunun Yetkili Birimler Tarafından İncelenmesi Gerekir..... ,12 Nisan 2018
https://www.sikayetim.com/detay/319450/halkbank-kart-hala-gelmedi,2 ay önce bankamatik kartım kırıldığı için yenisini talep ettim. 2 ay oldu ama kart yok.sözde 9 martta kuryenete vermişler ama günlerce aradım cevap veren yok. Yıllardır maaş aldığım bu bankanın magduriyetini yaşıyorum. ... ,09 Nisan 2018
https://www.sikayetim.com/detay/319323/akbank-140-tl-ucret,Her yıl olduğu gibi 95 TL Yıllık kart aidatücreti için çağrımerkezini aradığımda  kapatmamak kaydıyla cipparayüklenmekteydi çağrı merkezinizdeki şahıs kartı güvenlik gerekçesi ile kapatmış böyle bir talabim olmadıkayıt incelenebilir  beni akbanktan her zamnakigibi kartı kapatmayın cippara verelimdiyende olmadı karttaki 20 tlcip param ve indirim kodu 25 tlyi ... ,04 Nisan 2018
https://www.sikayetim.com/detay/319106/garanti-bankasi-rizam-olmadan-hesabimdan-alinan-havale-islem-ucreti,"Vergi dairelerinin sorgusuz, sualsiz hesaplara bloke koyması neticesinde Garanti Bankası hesabımda 405 TL vergi borcuna karşılık bloke kondu ve bu tutar vergi dairesine +55 TL havale EFT işlemi adı altında aktarıldı, Nasılsa BLOKE konmuş bir Bedel Transfer Bedeline de RIZAMIZ sorulmadan EL konuluyor. 5 TL 10 TL alınır. 55 TL  % 13,58 - kolay mı kazanılıyor b... ",29 Mart 2018
https://www.sikayetim.com/detay/318805/akbank-hayat-sigortasi,16.03.2017 tarihinde Akbank'tan 50 bin tl 48 ay vadeli ihtiyaç kredisi çektim 18-26 yaş için 156 tl kesim yaptılar .16.03.2018 tarihinde ise bilgim dahilinde olmadan 27-70 yaş hayat sigortası adı altında 570.17 tl hesabımdan kesim yaptılar bu miktarın hesabıma geri yatırılmasını aksi taktirde tüketici mahkemesine başvuracağımı bildirmek isterim.... ,19 Mart 2018
https://www.sikayetim.com/detay/318604/teb-benim-evim-sigorta-iptali,"Selamunaleyküm
14.11.2016 tarihinde Bursa Osmangazi DOSAB şubesinden konut kredisi kullandım.Dask ve hayat sigortayı yapıldı bunlara ek olarak bilgim dışında benim evim sigortası yapılmış adıma dask sigortasını yeniledim benim sigortasını yenilemedim ve zorunluluğu olduğunu hiç bi hak talep ederek olduğunu sanmıyorum acilen iptalini istiyorum benim sigortas... ",12 Mart 2018
https://www.sikayetim.com/detay/318370/vakifbank-kredili-hayat-sigortasi-iptal,Manisa soma şubesinden çekmiş olduğum ticari kredinin taksitlerinin geçen yıl erken kapatma yapmama rağmen bu sene kredi hayat sigortasının yenileme bilgisi geldi banka personeline borcumun olmadığını yazili olarak beyan ettiğim halde iptal isleminin gerceklesmedigini bu islemin telefon bankaciligi ile yapilacigini telefon bankaciligi ile gorustugumde ise su... ,05 Mart 2018
https://www.sikayetim.com/detay/318214/garanti-bankasi-garanti-sigortacilik,XX  T.C. kimlik numaralı garanti müşterisiyim. Bireysel emeklilik ve ticari hesaplarımı bu banka aracılığıyla yürütüyorum. Fakat tamamlayıcı sağlık sigortası başvurusu yaptım. Geçmişte yaşamış olduğum sağlık problemleri yüzünden ret edildim. Yıllarca bu sağlık sorunlarından dolayı bir kere hastaneye gitmedim. Şimdi ve kaç yıldır spor yapıyorum. Sağlıklı yaşı... ,28 Şubat 2018
https://www.sikayetim.com/detay/318066/garanti-bankasi-havale-ucreti,Nejla savaş Maaş müşterisiyim havale yaptım kesinti yapti normalde maaş müşterilerine kesinti olmamasi lazim kesintinin hesabima iadesini talep ediyorum geregin yapılmasını arz ederim.... ,23 Şubat 2018
https://www.sikayetim.com/detay/317879/avivasa-hayat-ve-emeklilik-sikayetim-var,Iptal Talebımı Illetmeme Ragmen Yardımcı Olmuyorlar Durumun Acıl Oldugunu Bıldırdım Oyalıyorlar Paramın Acılen Iade Edılmesını Istıyorum.... ,19 Şubat 2018
https://www.sikayetim.com/detay/317619/yapi-kredi-bankasi-avukatlarin-dosya-masraflari,"Kapanan Dosyanın İcra Dairesinde Açık Gözükmesi
1'İnci İcra Antalya 2007/4396 No'lu İcra Dosyamı Kapatmama Rağmen Halen Açık Gözükmektedir. Konuyla İlgili Bankanın Avukatı, Xx Defalarca Aramama Rağmen Halen Dosyam Açık Durumda Gözükmektedir. Yardımlarınızı Rica Ederim. Saygılarımla, Bülent Bakır... ",12 Şubat 2018
https://www.sikayetim.com/detay/317437/garanti-bankasi-senelik-kart-uyelik-bedeli,"Garanti Bankası kredi kartı yıllık üyelik bedeli alınmasından şikayetçiyim. Garanti Bankası kredi kartımdan yıllık üyelik bedeli adı altında 2018 Ocak ekstremden 102.50 lira kesinti yapmıştır. 

Türkiye Cumhuriyeti yasalarına göre bu alınan tutar yasal değildir. 13.hukuk dairesince verilen ve 2011/47 esas ve 2011/115 sayılı son karara göre ise söz konusu y... ",07 Şubat 2018
https://www.sikayetim.com/detay/317297/halkbank-hesap-bilgisi,3 aydır hesap blokesini kaldırtamıyorum çağrı merkezi bilgi veremiyoruz kısıtlama var diyor şubeye gidiyorum bilgi vermiyor işlem yapamıyor kimliğime el koyup 30dakika bekletip bilgi vermiyor maaşımı çekemiyorum  kart limiti günlük 1500lira kalanı şube çalışanı başka bankanın atm den çek diyor  hesap blokem kaldırılsın.... ,02 Şubat 2018
https://www.sikayetim.com/detay/317044/akbank-akbank,18.01.2018 tarihinde çalışma saatimin 15:30 sıralarında telefonuma gelen bir aramayla Akbank tan aradıklarını söyleyerek mobil hizmet aracılığıyla hesabımdan Trabzon Değirmendere Ortahisar Rize cd. ATM sinden para çekildi ve bankaya itiraz dilekçesi verdim ve Aşayişe gidip suç duyurusunda bulundum.Bankadan bana gelen cevap zararımın karşılanmayacagı fakat ya... ,25 Ocak 2018
https://www.sikayetim.com/detay/316898/vakifbank-sigorta-iadesi-yapilmadi,2015 Yılı Mayıs ayında Vakıfbank Şırnak şubenizden 70 Bin TL kredi çektim 36 ay vadeli ve benden 300 TL Hayat sigortası parası peşin olarak alındı 18 taksit ödedikten sonra 2016 yılı Ekim ayında kredi borcumun tamamını ödedim. Ancak aradan 16 ay geçti banka personelinin hatası yüzünden halen sigorta bedeli iadesi yapılmadı. Vakıfbank Mobil den 6-7 defa şikay... ,22 Ocak 2018
https://www.sikayetim.com/detay/316727/garanti-bankasi-garanti-bankasi-ihtiyac-kredisi,"Garanti Bankası 16.01.2018 tarihinde 10.500 tl ihtiyaç kredisi için  1.99 faiz oranı 623 tl kredi sigortasi ve tahsis ücreti aldı,  Hiçbir bankada olmayan faiz oranı ve sigorta ücreti alarak firsatçılık yapmaktadır. Kredi çekmeden birdaha düşünün derim.
Müşteri No:19352030... ",17 Ocak 2018
https://www.sikayetim.com/detay/316496/garanti-bankasi-kredi-karti-aidati,Sayın yetkili benim yaklasik 2000 yılından bu yana kullandığım kredi kar tim garanti bankasından bonus kart her yil kredi karti aydati diye bir miktar para kesiliyordu bunada itiraz edince.ya geri iade yada para puan olarak karta geri yansitiliyordu ama bu sene .2 ocakta yine kesilmiş kartından 104 tl 50 kuruş ben bu parayı vermek istemiyorum .onlara da yazd... ,11 Ocak 2018
https://www.sikayetim.com/detay/316244/garanti-bankasi-sikayetim-var,"X firmasından yaptığım 2.149,90 TL'lik alışverişi 5 taksite böldüm ve aynı ay içerisinde işlemi iptal ettim. 
Firma iadeyi yaptı ama Garanti Bankası 458,88x5 taksitli olarak esktreme yansıtmaya devam ediyor. Yani iptal ettiğim alışverişin iadesini alıyorum ama Garanti Bankası'na 144,5 TL yok yere ödemeye devam ediyorum. 
Müşteri hizmetlerini aradığımızda ""... ",04 Ocak 2018
https://www.sikayetim.com/detay/316012/halkbank-halkbank-paraf-puanimi-yatirmiyor,Halkbank Paraf kredi kartımla yeni yıl kampanyasına katıldım. 3 adet 100 TL ve üzeri alışverişe 25 Paraf puan yatacaktı. Gerekmediği halde kampanyadan puan almak için 3 adet alış veriş yaptım. 3. alışverişini sudan bahanelerle her zamanki gibi kabul etmediler. 25 Paraf puan yatıracaklarına alışverişimi kabul etmiyorlar. Daha önce de saçma sebeplerle bir sürü... ,29 Aralık 2017
https://www.sikayetim.com/detay/315777/akbank-senetlerimizi-bekletip-haberdaretmeden,AKFMS  yapı malzeme sanalı  ticaret  ltd Şti ye ait olan senetleri bekletip bize haberdar etmeden iade edilip  haber verilseydi  ekwim ayına  ait 25  10 2017 tarihli senedi nötere gönderip beni protesto etseydi tarafıma ait senet için icraya gitmezdim.Ben  ömrümde 180 tl lik senet içim icralık olmazdım  Durumu sole izah etmek gerekirse;22 12 2017 günü bankay... ,24 Aralık 2017
https://www.sikayetim.com/detay/315547/halkbank-sikayetim-var,Halkbank Aydın Şubesi XX  nolu maaş hesabımdan 30.11.2017 tarihinde 5900 tl  üzerinde alışveriş ve 5900 tl üzerinde de tanımadığım XX  adına para gönderilmiştir.01.12.2017 tarihinde 444 0 400 telefonla para bloke edilmiş ve hemen merkez şubeye varılmıştır.İlgili görenli arkadaş hacker ile paranın çekildiğini bildirmiş ve çıktı alıp beni göndermiştir.Ancak 04... ,18 Aralık 2017
https://www.sikayetim.com/detay/315285/finansbank-yillik-kart-ucreti,Yıllardır finansbank kartını kullanıyorum.her yıl bi şekilde bu ücretin iadesini talep ediyorum ve iadesi yapılıyor.bu yılda ek kart ve asıl kartım için ekstreye  yansıtılan kart aidatı ücreyinin iadesini talep ediyorum.... ,12 Aralık 2017
https://www.sikayetim.com/detay/314995/akbank-kart-ucreti,2 ay önce tarafıma iletilen akbank axess gold kredi kartımı teslim aldım 2 aydan hatta 2 aydan da kısa 1 süredir kullanıyorum bugun tarihi ile 05.12.2017 gece yarısı hesabımda kredi kartı ücreti kesilmiştir. bu konu hakkında 05.11.2017 saat 19:45 te müşteri hizmetleriyle görüşme yapılmıştır. yapmış olduğum görüşme sırasında temsilci tarafıma bizler sadece ta... ,05 Aralık 2017
https://www.sikayetim.com/detay/314797/denizbank-kart-aidati,Yine değişmedi   her yil kesilen ve sonra sikayetle tarafima iade edilen afilli denizbonus kartima kesilen fahis 111 tl lik yillik kart ücreti parası nın ivedilikle tarafıma iadesini istiyorum.... ,30 Kasım 2017
https://www.sikayetim.com/detay/314549/turkiye-finans-katilim-bankasi-yillik-kredi-karti-aidati,"Merhabalar, 

17.11.2017 tarihinde kredi kartı ekstreme yıllık aidat bedeli yansıtılmış. Ayrıca kartımın son kullanım süresi ekim ayında sona erdi. Bu yüzden tarafıma yeni bir kredi kartı yönlendirildi. Ama tarafıma ulaştırılamadı. Ayrıca tarafıma bilgi verilmeden kart şubeye yönlendirilmiş. 1 ay içerisinde teslim edilmeyen kartlar iptal edildiği için bu k... ",24 Kasım 2017
https://www.sikayetim.com/detay/314389/akbank-uyelik-ucreti-iptali,Üyelik ücreti iptali için aradım müşteri temsilcileri ile görüştüm fakat hiç ilgilenmediler ters konuşup yardımcı olmadılar ilginize arz ederim..... ,19 Kasım 2017
https://www.sikayetim.com/detay/314107/garanti-bankasi-garanti-bankasi,"Merhabalar.
Yaklaşık 10 yılı geçkin süredir Garanti Bankası'nın çok aktif müşterisiyim. Henüz yapılan bir kampanya kapsamında Kasım ayı içerisinde Miles And Smiles Platinum Amerikan Express karta başvuru yapanlara 5000 mil hediye edileceği bilgisi aldım ve zaten almaya niyetim olan karta 04 Kasım tarihinde BonusFlaş üzerinden başvuru yaptım. 06 Kasım tarihi... ",12 Kasım 2017
https://www.sikayetim.com/detay/313914/denizbank-kur,"Harcama	08.10.2017	Hotel Monegal	352,29 Euro	1.530,65 TL	4,344 TL
İade   	08.10.2017	Hotel Monegal	234,86 Euro	967,64 TL	4,120 TL
Kur Farkı	234,86 Euro x 4,344 TL : 1.020,23 TL	              Fark : 	52,59 TL	


Harcama	11.10.2017	Apple Store	1.618,00 Euro	7.248,84 TL	4,480 TL
İade	        11.10.2017	Apple Store	1.618,00 Euro	6.871,29 TL	4,246 TL
Kur F... ",07 Kasım 2017
https://www.sikayetim.com/detay/313617/akbank-akbank-kredi-karti,işlemi gerçekleştiren mars sportif a.ş. ve macfit.com.tr isimli firmalar sanal bahis siteleridir.Bu siteden uzun bir süre önce benim oğlum 7144 ile biten kartımı kullandığını ve sanal kart bilgilerini o işlem sırasında ilgili firmaya verdiğini ama 31.10.2017 tarihinde kendisinin kesinlikle bir işlem yapmadığını söylemiştir.Dolayısıyla adı geçen bahis siteler... ,31 Ekim 2017
https://www.sikayetim.com/detay/313503/akbank-musterinin-hakkini-ihlal,"15 Ekim 2017 günü dikkatinizi çekerim maaş günü oluyor, akbank direk diye ne olduğu belirsiz bir internet bankacılığı var sözde bir türlü bağlanmıyor, yemin ederim saatlerce bağlanamadım. habire beni atıyor. tuttum çarşıya gittim. atm den eft işlemi gerçekleştirdim. 400 tl.ye 10 tl ücret aldı. müşteri hizmetlerini aradım, çıkan kişi pişkin pişkin hiç oralı d... ",28 Ekim 2017
https://www.sikayetim.com/detay/313270/finansbank-finansbank-103-tl-kart-ucreti-iptal-iade,Uzun süredir Finansbank müşterisiyim ve kredi kartı kullanıcısıyım aktif bir şekilde hem alışveriş hem kredi amaçlı bu kartı kullanmaktayım geçtiğimiz yıllarda da yansıtılan kart yıllık aidatı busenede yine yansıtılmış ve hersene  kartımı iptal ettirmeme sözü vererek buna karşılık iade edilen ücreti bu sene iade ve iptal etmiyorlar. zaten kredi kartımda kull... ,23 Ekim 2017
https://www.sikayetim.com/detay/313036/akbank-axses-gold-kredi-karti-uyelik-ucreti,"Axess kartımdan hukuksuz olarak 06.10.2017 son ödeme tarihli ekstreme yansıtmış olduğunuz 107 TL üyelik ücretinin iptalini talep ediyorum. 5464 sayılı banka kartları ve kredi kartları kanunun sözleşme genel işler şartlarını düzenleyen 24/4 maddesinde ""kart hamilinin yaptığı işlemler nedeni ile sözleşmede yer almayan faiz, komisyon veya masraf gibi adlar altı... ",17 Ekim 2017
https://www.sikayetim.com/detay/312917/akbank-havale-ucreti,"09.08.2017 tarihinde bilgim olmadan hesaptan para çekildi ve 166 TL civarı havale işlem ücreti aldınız bu ücreti geri verin , havale işlem ücretinin tekrar yatirin... ",14 Ekim 2017
https://www.sikayetim.com/detay/312609/denizbank-hatta-yapmayan-banka-,Dün (05.10.2017)16:30 da KMH limitimi yükseltmek için Mecidiyeköy şubesinden talimat verdim. 24 saat sonra hatta 17:35 olmasına rağmen hala yükseltme yapılmamış. 3 saat evvel şubeye uğrayıp sorduğumda Genel Müd. yolladık kimin ekranına düştüyse o işlemi yapacak dediler. Genel Müdürlükte çalışanlar zaten iş yapmıyorlar ki! Daha önce de kredi onayım için şubed... ,06 Ekim 2017
https://www.sikayetim.com/detay/312455/akbank-iade,Kredi kartımı alalı bir ay oldu 119 TL kart ücreti kesildi iadesini istiyorum lütfen gereği yapılsın.... ,03 Ekim 2017
https://www.sikayetim.com/detay/312304/finansbank-musteri-temsilcileri,Sayin finansbank yetkilileri benim 3 veya 4 defa teyit edip yatirdigim kartimin yinede gecikmeye dusmesi sizin hataniz oldugunu kabullenmeyip hala gerekli incelemeler oluyo diyosunuz.... ,28 Eylül 2017
https://www.sikayetim.com/detay/312094/garanti-bankasi-kredi-karti-unvan-ad-soyad-duzltirilememesi,Yıllardır Garanti Bankası ile Çalışmaktayım. Maaşımı aldığım bankadır. Adıma çıkan kartlarda ünvanım ilk kaydedildiği gibi (yaklaşık 20 yıl önce) ismimin önünde yer almaktadır. Son bir yıldır yenilenen kartlarım (Platinum) da ünvanımım düzeltilmesini (en iyisi ünvanımının yazılmamasını) talep etmeme ve söz verilmesine (düzelttik denilmesine rağmen-telefonla)... ,22 Eylül 2017
https://www.sikayetim.com/detay/311996/turkiye-is-bankasi-a-s-kredi-karti-uyelik-aidati-kesintisi,"10/09/2017 tarihinde İş bankası maksimum kredi kartımın hesap hareketlerinde 64,00 TL kredi kartı yıllık ücreti kesildiğini öğrenmiş bulunuyorum. Bu aidatın (yıllık kart bedeli) 4822 sayılı yasa ile değişik 4077 sayılı Tüketicinin Korunması Hakkındaki yasanın 6. maddesinde düzenlenen sözleşmelerdeki haksız şartlar hükmü ve ilgili yasal düzenlemelere aykırıdı... ",20 Eylül 2017
https://www.sikayetim.com/detay/311875/tasfiye-halinde-ihlas-finans-kurumu-a-s-esimin-emekli-ikramiyesi,"Eşim,Perihan Öztürk 30 Yıldan Fazla İlkokul Sınıf Öğretmenliği Yaparak Emekli Oldu. Emekli İkramiyesini İhlas Finans Aldı.16 Yıldır Bu Parayı Alamadı. Eşim Şu Sıra Oldukça Hasta Ve Mağdur.Ölmeden Önce Bu Parayı Alıp,İhtiyaçlarında Kullanmak İstiyor.... ",15 Eylül 2017
https://www.sikayetim.com/detay/311755/garanti-bankasi-kart-aidati-kesti,Garanti bankası 90 tl kart aidatı kesti bu ücretin iade edilmesini istiyorum.... ,12 Eylül 2017
https://www.sikayetim.com/detay/311647/akbank-kart-ve-uyelik-ucreti,"07.09.2017 tarihinde kredi kartının ekstresine yansıtmış olduğunuz 107,00 TL tutarındaki kullanım ücretinin iptalini istiyorum. "" 5464 sayılı banka kartları ve kredi kartları kanununun sözleşme genel işler şartlarını düzenleyen 24/4 maddesinde kart hamilinin yaptığı işlemler nedeni ile sözleşmede yer almayan faiz, komisyon veya masraf gibi adlar altında hiçb... ",09 Eylül 2017
https://www.sikayetim.com/detay/311483/ziraat-bankasi-sube-telefonlari-acmiyor,Defalarca şubeyi arıyorum telefonlar açılmıyor. Ya da açılıyor ve bilerek kapatılıyor. Tatil sonrası yoğunluk adı altında insanların telefonlarına cevap verilmiyor. Destek almak için destek hattı arandığında işlem yapamıyor çünkü kart Bucak'tan çıkmış. ... ,05 Eylül 2017
https://www.sikayetim.com/detay/311276/yapi-kredi-bankasi-kredi-kartindan-harcama,20 07 2017 tarihinde bankaniz musteri hizmetleri 08502220444 telefonundan beni arayarak bu gune kadar odemis oldugunuz kredi karti uyelik ucretlerini duzgun kart kullanmanizdan dolayi 530.00 lira dusecegiz diye beni aradilar cebinize gonderecegimiz sifreyi onaylamaniz gerektigini soylediler.bankamdanizdan arandigini gorunce sonsuz guvendigim yapi kredi banka... ,27 Ağustos 2017
https://www.sikayetim.com/detay/311147/tasfiye-halinde-ihlas-finans-kurumu-a-s-esimin-emekli-ikramiyesini,"30 yilik emegimi XX  kilifina uydurarak aldı gitti.XX,ilkokul sinif ögretmeni idim.O para alin terimdi.Lutfen  30 yillik emegimi ölmeden önce bana acilen öde.Perihan Öztürk.... ",24 Ağustos 2017
https://www.sikayetim.com/detay/310927/sekerbank-t-a-s-pos-bakim-guncelleme-ucreti,2017 şubat ayı içerisinde açmış olduğum iş yerime almış olduğum ŞEKER BANKA ait  post makinesini kullanmaktaydım.Fakat şahsıma beyan ve bilgi verilmediği  halde haksız yere kesilmiş olan 03.07.2017 tarihinde XX  isimli 35779211 müşteri numaramdan 9646622798 işlem numaralı 430015518 nolu iş yeri pos bakım ve yazılım güncelleme ücreti adı altında ŞEKER BANKASI... ,18 Ağustos 2017
https://www.sikayetim.com/detay/310838/turkiye-is-bankasi-a-s-kredi-karti-limitim-dusuruldu,Bank Asya kapandığından dolaya kredi kartı borcumu ödeme imkanı bulamadım ve borcumu ödemek için Bank Asya'yı defalarcı aramama rağmen bir gelişme olmadı ve borcumu nereye yatıracağımı bilmediğim için borcu ödeyemedim ve bu nedenle İş Bankası ile garanti bank başka bankalarla olan probleminizden dolayı limitlerinizi düşürdük denildi çok saçma bugün herkes Ba... ,16 Ağustos 2017
https://www.sikayetim.com/detay/310676/akbank-kredi-karti-uyelik-ucreti,"Axess gold kredi kartımdan hukuksuz olarak 24.07.2017'de ekstreme yansıtmış olduğunuz 107 TL üyelik ücretinin iptalini istiyorum. ""5464 sayılı banka kartları ve kredi kartları kanununun sözleşme genel işler şartlarını düzenleyen 24/4 maddesinde kart hamilinin yaptığı işlemler nedeni ile sözleşmede yer almayan faiz, komisyon veya masraf gibi adlar altında hiç... ",12 Ağustos 2017
https://www.sikayetim.com/detay/310572/aktif-bank-muhatap-yok,N kolay aktif bank diye bir şirketle fatura tahsilat ve gsm tl yükleme sistemi ile ilgili anlaşma yaptık ve 3000 tl bayilik 500 tl de hesap için paramı aldılar.kayseriden eren isimli bi personeli geldi sözleşmeleri yaptı.aradan 1 ay geçti bi makina getirdiler kurdular fakat arızalı çıktı.gerekli yerlere bildirdim aradan 20 gün sonra servis için birisi geldi ... ,10 Ağustos 2017
